102	0.00
103	-11.00
103	-19.83
104	-21.00
104	-31.67
105	-37.67
105	-37.17
106	-37.00
106	-44.33
107	-54.83
107	-56.00
108	-51.33
108	-58.17
109	-67.67
109	-72.00
111	-77.00
114	-75.83
117	-78.50
120	-81.00
123	-79.67
126	-77.50
129	-80.67
132	-74.67
135	-81.67
138	-82.00
141	-82.17
144	-82.50
147	-82.67
150	-82.33
153	-82.50
146	-80.67
159	-82.50
162	-80.83
165	-82.33
168	-80.67
171	-81.17
174	-81.50
177	-80.83
180	-82.00
183	-82.83
186	-81.00
189	-81.67
190	-82.00
191	-81.67
192	-81.00
193	-80.50
194	-80.67
195	-80.67
196	-81.50
197	-82.00
198	-82.00
199	-81.83
200	-81.67
201	-81.67
202	-81.67
203	-81.83
204	-82.17
205	-82.00
206	-81.83
207	-81.33
208	-79.67
209	-75.83
210	-75.50
211	-74.83
212	-75.17
213	-75.17
214	-75.33
215	-75.00
216	-74.83
217	-74.50
218	-74.67
219	-75.83
220	-76.33
221	-76.83
221	-77.17
