  1.09456e+00   3.71038e+02   6.19172e-09 
  1.53142e+00   1.48062e+02   5.12525e-09 
  4.47547e+00   9.97986e+02   4.84847e-09 
  7.39143e+00   9.88416e+02   4.14665e-09 
  1.03077e+01   9.88416e+02   3.62734e-09 
  1.32282e+01   9.90164e+02   3.23038e-09 
  1.61488e+01   9.90164e+02   2.92104e-09 
  1.90618e+01   9.87131e+02   2.67141e-09 
  2.19760e+01   9.88031e+02   2.46461e-09 
  2.48903e+01   9.88031e+02   2.29187e-09 
  2.78030e+01   9.87042e+02   2.14649e-09 
  3.07063e+01   9.84308e+02   2.01920e-09 
  3.36096e+01   9.84308e+02   1.90957e-09 
  3.65071e+01   9.81891e+02   1.81431e-09 
  3.94033e+01   9.81891e+02   1.72820e-09 
  4.22850e+01   9.76516e+02   1.65291e-09 
  4.51653e+01   9.76516e+02   1.58430e-09 
  4.80415e+01   9.75131e+02   1.52282e-09 
  5.09028e+01   9.69596e+02   1.46788e-09 
  5.37592e+01   9.68431e+02   1.41614e-09 
  5.66105e+01   9.65832e+02   1.37113e-09 
  5.94417e+01   9.59413e+02   1.32764e-09 
  6.22716e+01   9.59413e+02   1.28779e-09 
  6.50977e+01   9.58136e+02   1.25133e-09 
  6.79077e+01   9.52243e+02   1.21777e-09 
  7.07128e+01   9.51001e+02   1.18570e-09 
  7.35121e+01   9.48068e+02   1.15762e-09 
  7.62891e+01   9.41038e+02   1.12898e-09 
  7.90608e+01   9.39693e+02   1.10257e-09 
  8.18267e+01   9.36661e+02   1.07949e-09 
  8.45852e+01   9.33672e+02   1.05752e-09 
  8.73272e+01   9.29639e+02   1.03268e-09 
  9.00689e+01   9.28866e+02   1.01342e-09 
  9.27981e+01   9.24837e+02   9.93170e-10 
  9.55260e+01   9.24837e+02   9.73621e-10 
  9.81948e+01   9.04825e+02   9.56437e-10 
  1.00936e+02   9.28992e+02   9.38937e-10 
  1.03625e+02   9.10335e+02   9.23874e-10 
  1.06289e+02   9.03125e+02   9.06654e-10 
  1.08954e+02   9.03125e+02   8.91917e-10 
  1.11705e+02   9.32740e+02   8.77069e-10 
  1.14397e+02   9.12654e+02   8.63917e-10 
  1.17065e+02   9.04054e+02   8.49974e-10 
  1.19732e+02   9.04054e+02   8.36139e-10 
  1.22304e+02   8.72280e+02   8.23984e-10 
  1.24947e+02   8.95639e+02   8.11589e-10 
  1.27624e+02   9.07537e+02   8.00147e-10 
  1.30302e+02   9.07537e+02   7.88297e-10 
  1.32973e+02   9.07537e+02   7.75448e-10 
  1.35654e+02   9.05501e+02   7.68821e-10 
  1.38322e+02   9.05501e+02   7.55059e-10 
  1.40990e+02   9.05501e+02   7.44141e-10 
  1.43659e+02   9.05501e+02   7.34719e-10 
  1.46334e+02   9.03531e+02   7.27920e-10 
  1.48996e+02   9.03531e+02   7.14537e-10 
  1.51659e+02   9.03531e+02   7.05066e-10 
  1.54321e+02   9.03531e+02   6.95819e-10 
  1.57071e+02   9.28736e+02   6.90426e-10 
  1.59767e+02   9.14954e+02   6.78195e-10 
  1.62506e+02   9.29443e+02   6.69716e-10 
  1.65263e+02   9.37201e+02   6.59376e-10 
  1.68038e+02   9.37201e+02   6.55399e-10 
  1.70799e+02   9.37201e+02   6.43846e-10 
  1.73561e+02   9.37201e+02   6.35767e-10 
  1.76402e+02   9.64157e+02   6.28056e-10 
  1.79262e+02   9.72414e+02   6.19172e-10 
  1.82141e+02   9.72414e+02   6.15327e-10 
  1.85006e+02   9.71137e+02   6.05365e-10 
  1.87921e+02   9.89039e+02   5.97162e-10 
  1.90867e+02   9.99909e+02   5.89359e-10 
  1.93828e+02   9.99909e+02   5.85426e-10 
  1.96865e+02   1.03072e+03   5.75210e-10 
  1.99911e+02   1.03586e+03   5.66994e-10 
  2.02964e+02   1.03586e+03   5.60720e-10 
  2.06103e+02   1.06026e+03   5.57082e-10 
  2.09237e+02   1.06556e+03   5.46179e-10 
  2.12477e+02   1.10178e+03   5.39669e-10 
  2.15724e+02   1.10178e+03   5.33805e-10 
  2.19045e+02   1.12176e+03   5.29856e-10 
  2.22382e+02   1.13232e+03   5.20840e-10 
  2.25812e+02   1.16417e+03   5.14710e-10 
  2.29243e+02   1.16417e+03   5.08132e-10 
  2.32766e+02   1.19558e+03   5.01990e-10 
  2.36306e+02   1.19558e+03   4.98387e-10 
  2.39914e+02   1.22445e+03   4.89671e-10 
  2.43630e+02   1.26102e+03   4.83808e-10 
  2.47452e+02   1.29701e+03   4.78101e-10 
  2.51292e+02   1.29701e+03   4.74338e-10 
  2.55179e+02   1.31908e+03   4.66246e-10 
  2.59189e+02   1.36069e+03   4.60735e-10 
  2.63207e+02   1.36380e+03   4.55271e-10 
  2.67413e+02   1.42015e+03   4.51918e-10 
  2.71609e+02   1.42399e+03   4.43924e-10 
  2.75919e+02   1.46289e+03   4.38858e-10 
  2.80316e+02   1.49203e+03   4.33484e-10 
  2.84818e+02   1.52028e+03   4.30429e-10 
  2.89414e+02   1.55981e+03   4.23011e-10 
  2.94102e+02   1.59116e+03   4.17952e-10 
  2.98894e+02   1.62950e+03   4.12101e-10 
  3.03785e+02   1.65977e+03   4.07922e-10 
  3.08874e+02   1.71865e+03   4.05358e-10 
  3.13953e+02   1.72369e+03   3.98195e-10 
  3.19141e+02   1.76076e+03   3.93673e-10 
  3.24519e+02   1.82501e+03   3.88946e-10 
  3.30011e+02   1.85451e+03   3.86293e-10 
  3.35585e+02   1.89167e+03   3.79924e-10 
  3.41355e+02   1.95819e+03   3.75395e-10 
