0.00000E+00	0.00000E+00	2.06800E+00	9.08800E-01
1.00000E+00	1.95905E-02	2.80660E+00	1.27857E+00
2.00000E+00	3.91810E-02	3.54518E+00	1.64529E+00
3.00000E+00	5.87714E-02	4.28376E+00	2.00899E+00
4.00000E+00	7.83619E-02	5.02232E+00	2.36968E+00
5.00000E+00	9.79524E-02	5.76086E+00	2.72737E+00
6.00000E+00	1.17543E-01	6.49940E+00	3.08210E+00
7.00000E+00	1.37133E-01	7.23791E+00	3.43388E+00
8.00000E+00	1.56724E-01	7.97641E+00	3.78272E+00
9.00000E+00	1.76314E-01	8.71488E+00	4.12864E+00
1.00000E+01	1.95905E-01	9.45334E+00	4.47168E+00
1.50000E+01	2.93857E-01	1.31452E+01	6.14405E+00
2.00000E+01	3.91810E-01	1.68364E+01	7.74678E+00
2.50000E+01	4.89762E-01	2.05266E+01	9.28213E+00
3.00000E+01	5.87714E-01	2.42157E+01	1.07523E+01
3.50000E+01	6.85667E-01	2.79035E+01	1.21595E+01
4.00000E+01	7.83619E-01	3.15898E+01	1.35058E+01
4.50000E+01	8.81571E-01	3.52745E+01	1.47933E+01
5.00000E+01	9.79524E-01	3.89574E+01	1.60241E+01
5.50000E+01	1.07748E+00	4.26383E+01	1.72002E+01
6.00000E+01	1.17543E+00	4.63171E+01	1.83235E+01
7.50000E+01	1.46929E+00	5.73390E+01	2.13959E+01
9.00000E+01	1.76314E+00	6.83357E+01	2.40606E+01
1.05000E+02	2.05700E+00	7.93031E+01	2.63644E+01
1.20000E+02	2.35086E+00	9.02372E+01	2.83512E+01
1.35000E+02	2.64471E+00	1.01134E+02	3.00621E+01
1.50000E+02	2.93857E+00	1.11990E+02	3.15351E+01
1.65000E+02	3.23243E+00	1.22803E+02	3.28059E+01
1.80000E+02	3.52629E+00	1.33568E+02	3.39071E+01
1.95000E+02	3.82014E+00	1.44283E+02	3.48691E+01
2.10000E+02	4.11400E+00	1.54945E+02	3.57196E+01
2.25000E+02	4.40786E+00	1.65552E+02	3.64842E+01
2.40000E+02	4.70171E+00	1.76102E+02	3.71859E+01
2.55000E+02	4.99557E+00	1.86594E+02	3.78457E+01
2.70000E+02	5.28943E+00	1.97025E+02	3.84825E+01
2.85000E+02	5.58329E+00	2.07394E+02	3.91132E+01
3.00000E+02	5.87714E+00	2.17702E+02	3.97525E+01
3.15000E+02	6.17100E+00	2.27947E+02	4.04137E+01
3.30000E+02	6.46486E+00	2.38129E+02	4.11079E+01
3.45000E+02	6.75871E+00	2.48249E+02	4.18448E+01
3.60000E+02	7.05257E+00	2.58307E+02	4.26326E+01
3.75000E+02	7.34643E+00	2.68305E+02	4.34777E+01
3.90000E+02	7.64029E+00	2.78244E+02	4.43853E+01
4.05000E+02	7.93414E+00	2.88126E+02	4.53594E+01
4.20000E+02	8.22800E+00	2.97953E+02	4.64025E+01
4.35000E+02	8.52186E+00	3.07729E+02	4.75161E+01
4.50000E+02	8.81571E+00	3.17456E+02	4.87007E+01
4.65000E+02	9.10957E+00	3.27139E+02	4.99559E+01
4.80000E+02	9.40343E+00	3.36782E+02	5.12801E+01
4.95000E+02	9.69729E+00	3.46389E+02	5.26713E+01
5.10000E+02	9.99114E+00	3.55966E+02	5.41266E+01
5.25000E+02	1.02850E+01	3.65519E+02	5.56425E+01
5.40000E+02	1.05789E+01	3.75054E+02	5.72151E+01
5.55000E+02	1.08727E+01	3.84579E+02	5.88399E+01
5.70000E+02	1.11666E+01	3.94100E+02	6.05123E+01
5.85000E+02	1.14604E+01	4.03627E+02	6.22271E+01
6.00000E+02	1.17543E+01	4.13167E+02	6.39793E+01
6.15000E+02	1.20481E+01	4.22730E+02	6.57635E+01
6.30000E+02	1.23420E+01	4.32326E+02	6.75746E+01
6.45000E+02	1.26359E+01	4.41966E+02	6.94075E+01
6.60000E+02	1.29297E+01	4.51661E+02	7.12571E+01
6.75000E+02	1.32236E+01	4.61422E+02	7.31188E+01
6.90000E+02	1.35174E+01	4.71264E+02	7.49883E+01
7.05000E+02	1.38113E+01	4.81197E+02	7.68618E+01
7.20000E+02	1.41051E+01	4.91238E+02	7.87360E+01
7.35000E+02	1.43990E+01	5.01400E+02	8.06081E+01
7.50000E+02	1.46929E+01	5.11699E+02	8.24763E+01
7.65000E+02	1.49867E+01	5.22151E+02	8.43393E+01
7.80000E+02	1.52806E+01	5.32773E+02	8.61969E+01
7.95000E+02	1.55744E+01	5.43583E+02	8.80499E+01
8.10000E+02	1.58683E+01	5.54599E+02	8.98999E+01
8.25000E+02	1.61621E+01	5.65841E+02	9.17501E+01
8.40000E+02	1.64560E+01	5.77328E+02	9.36045E+01
8.55000E+02	1.67499E+01	5.89082E+02	9.54688E+01
8.70000E+02	1.70437E+01	6.01124E+02	9.73499E+01
8.85000E+02	1.73376E+01	6.13476E+02	9.92562E+01
9.00000E+02	1.76314E+01	6.26163E+02	1.01198E+02
9.15000E+02	1.79253E+01	6.39208E+02	1.03187E+02
9.30000E+02	1.82191E+01	6.52638E+02	1.05236E+02
9.45000E+02	1.85130E+01	6.66476E+02	1.07362E+02
9.60000E+02	1.88069E+01	6.80752E+02	1.09581E+02
9.75000E+02	1.91007E+01	6.95492E+02	1.11912E+02
9.90000E+02	1.93946E+01	7.10726E+02	1.14378E+02
1.00500E+03	1.96884E+01	7.26483E+02	1.17003E+02
1.02000E+03	1.99823E+01	7.42795E+02	1.19811E+02
1.03500E+03	2.02761E+01	7.59692E+02	1.22832E+02
1.05000E+03	2.05700E+01	7.77207E+02	1.26097E+02
