0.00000E+00	0.00000E+00	1.00000E-01	1.00000E-02
1.00000E+00	1.88950E-02	3.70000E+00	9.00000E-01
2.00000E+00	3.77900E-02	4.90000E+00	1.40000E+00
3.00000E+00	5.66849E-02	6.10000E+00	1.90000E+00
4.00000E+00	7.55799E-02	6.40000E+00	2.60000E+00
5.00000E+00	9.44749E-02	7.90000E+00	3.00000E+00
6.00000E+00	1.13370E-01	9.10000E+00	3.90000E+00
7.00000E+00	1.32265E-01	1.01000E+01	3.50000E+00
8.00000E+00	1.51160E-01	1.25000E+01	4.70000E+00
9.00000E+00	1.70055E-01	1.19000E+01	4.60000E+00
1.00000E+01	1.88950E-01	1.31000E+01	5.10000E+00
1.50000E+01	2.83425E-01	1.64000E+01	6.50000E+00
2.00000E+01	3.77900E-01	1.98000E+01	7.60000E+00
2.50000E+01	4.72374E-01	2.28000E+01	8.50000E+00
3.00000E+01	5.66849E-01	2.52000E+01	8.20000E+00
3.50000E+01	6.61324E-01	2.74000E+01	9.90000E+00
4.00000E+01	7.55799E-01	2.98000E+01	1.05000E+01
4.50000E+01	8.50274E-01	3.22000E+01	1.13000E+01
5.00000E+01	9.44749E-01	3.56000E+01	1.24000E+01
5.50000E+01	1.03922E+00	3.77000E+01	1.24000E+01
6.00000E+01	1.13370E+00	4.01000E+01	1.28000E+01
7.50000E+01	1.41712E+00	4.80000E+01	1.40000E+01
9.00000E+01	1.70055E+00	5.78000E+01	1.61000E+01
1.05000E+02	1.98397E+00	6.81000E+01	1.79000E+01
1.20000E+02	2.26740E+00	7.54000E+01	1.86000E+01
1.35000E+02	2.55082E+00	8.36000E+01	1.96000E+01
1.50000E+02	2.83425E+00	9.12000E+01	2.05000E+01
1.65000E+02	3.11767E+00	9.76000E+01	2.05000E+01
1.80000E+02	3.40110E+00	1.04300E+02	2.15000E+01
1.95000E+02	3.68452E+00	1.14600E+02	2.38000E+01
2.10000E+02	3.96795E+00	1.21600E+02	2.40000E+01
2.25000E+02	4.25137E+00	1.29600E+02	2.47000E+01
2.40000E+02	4.53479E+00	1.33200E+02	2.43000E+01
2.55000E+02	4.81822E+00	1.41700E+02	2.52000E+01
2.70000E+02	5.10164E+00	1.51100E+02	2.60000E+01
2.85000E+02	5.38507E+00	1.60600E+02	2.77000E+01
3.00000E+02	5.66849E+00	1.67300E+02	2.82000E+01
3.15000E+02	5.95192E+00	1.74300E+02	2.89000E+01
3.30000E+02	6.23534E+00	1.82500E+02	3.01000E+01
3.45000E+02	6.51877E+00	1.91300E+02	3.21000E+01
3.60000E+02	6.80219E+00	1.98900E+02	3.31000E+01
3.75000E+02	7.08562E+00	2.05600E+02	3.37000E+01
3.90000E+02	7.36904E+00	2.11700E+02	3.47000E+01
4.05000E+02	7.65247E+00	2.19900E+02	3.56000E+01
4.20000E+02	7.93589E+00	2.27500E+02	3.78000E+01
4.35000E+02	8.21932E+00	2.35100E+02	3.90000E+01
4.50000E+02	8.50274E+00	2.43300E+02	4.05000E+01
4.65000E+02	8.78616E+00	2.49100E+02	4.21000E+01
4.80000E+02	9.06959E+00	2.57300E+02	4.36000E+01
4.95000E+02	9.35301E+00	2.63700E+02	4.44000E+01
5.10000E+02	9.63644E+00	2.70000E+02	4.59000E+01
5.25000E+02	9.91986E+00	2.77600E+02	4.78000E+01
5.40000E+02	1.02033E+01	2.85900E+02	4.98000E+01
5.55000E+02	1.04867E+01	2.91300E+02	5.06000E+01
5.70000E+02	1.07701E+01	2.98300E+02	5.21000E+01
5.85000E+02	1.10536E+01	3.06200E+02	5.34000E+01
6.00000E+02	1.13370E+01	3.14400E+02	5.52000E+01
6.15000E+02	1.16204E+01	3.21100E+02	5.65000E+01
6.30000E+02	1.19038E+01	3.28400E+02	5.74000E+01
