0.00000E+00	0.00000E+00	1.21100E-01	1.03300E-01
1.00000E+00	1.99099E-02	5.61983E-01	1.18746E-01
2.00000E+00	3.98198E-02	1.00363E+00	1.34383E-01
3.00000E+00	5.97297E-02	1.44602E+00	1.50211E-01
4.00000E+00	7.96396E-02	1.88917E+00	1.66230E-01
5.00000E+00	9.95495E-02	2.33305E+00	1.82438E-01
6.00000E+00	1.19459E-01	2.77767E+00	1.98836E-01
7.00000E+00	1.39369E-01	3.22301E+00	2.15422E-01
8.00000E+00	1.59279E-01	3.66908E+00	2.32197E-01
9.00000E+00	1.79189E-01	4.11585E+00	2.49160E-01
1.00000E+01	1.99099E-01	4.56334E+00	2.66310E-01
1.50000E+01	2.98649E-01	6.81114E+00	3.54854E-01
2.00000E+01	3.98198E-01	9.07564E+00	4.48009E-01
2.50000E+01	4.97748E-01	1.13560E+01	5.45715E-01
3.00000E+01	5.97297E-01	1.36516E+01	6.47914E-01
3.50000E+01	6.96847E-01	1.59615E+01	7.54548E-01
4.00000E+01	7.96396E-01	1.82851E+01	8.65561E-01
4.50000E+01	8.95946E-01	2.06215E+01	9.80897E-01
5.00000E+01	9.95495E-01	2.29702E+01	1.10050E+00
5.50000E+01	1.09505E+00	2.53305E+01	1.22432E+00
6.00000E+01	1.19459E+00	2.77016E+01	1.35231E+00
7.50000E+01	1.49324E+00	3.48737E+01	1.76073E+00
9.00000E+01	1.79189E+00	4.21213E+01	2.20485E+00
1.05000E+02	2.09054E+00	4.94291E+01	2.68340E+00
1.20000E+02	2.38919E+00	5.67832E+01	3.19524E+00
1.35000E+02	2.68784E+00	6.41709E+01	3.73927E+00
1.50000E+02	2.98649E+00	7.15809E+01	4.31446E+00
1.65000E+02	3.28514E+00	7.90030E+01	4.91990E+00
1.80000E+02	3.58378E+00	8.64282E+01	5.55469E+00
1.95000E+02	3.88243E+00	9.38486E+01	6.21803E+00
2.10000E+02	4.18108E+00	1.01258E+02	6.90920E+00
2.25000E+02	4.47973E+00	1.08649E+02	7.62751E+00
2.40000E+02	4.77838E+00	1.16019E+02	8.37236E+00
2.55000E+02	5.07703E+00	1.23364E+02	9.14318E+00
2.70000E+02	5.37568E+00	1.30681E+02	9.93949E+00
2.85000E+02	5.67432E+00	1.37968E+02	1.07608E+01
3.00000E+02	5.97297E+00	1.45224E+02	1.16069E+01
3.15000E+02	6.27162E+00	1.52450E+02	1.24772E+01
3.30000E+02	6.57027E+00	1.59647E+02	1.33715E+01
3.45000E+02	6.86892E+00	1.66815E+02	1.42897E+01
3.60000E+02	7.16757E+00	1.73959E+02	1.52314E+01
3.75000E+02	7.46622E+00	1.81080E+02	1.61965E+01
3.90000E+02	7.76486E+00	1.88183E+02	1.71850E+01
4.05000E+02	8.06351E+00	1.95272E+02	1.81966E+01
4.20000E+02	8.36216E+00	2.02353E+02	1.92315E+01
4.35000E+02	8.66081E+00	2.09431E+02	2.02895E+01
4.50000E+02	8.95946E+00	2.16512E+02	2.13707E+01
4.65000E+02	9.25811E+00	2.23604E+02	2.24752E+01
4.80000E+02	9.55676E+00	2.30714E+02	2.36029E+01
4.95000E+02	9.85541E+00	2.37848E+02	2.47541E+01
5.10000E+02	1.01541E+01	2.45017E+02	2.59287E+01
5.25000E+02	1.04527E+01	2.52227E+02	2.71270E+01
5.40000E+02	1.07514E+01	2.59488E+02	2.83491E+01
5.55000E+02	1.10500E+01	2.66810E+02	2.95952E+01
5.70000E+02	1.13486E+01	2.74201E+02	3.08655E+01
5.85000E+02	1.16473E+01	2.81671E+02	3.21601E+01
6.00000E+02	1.19459E+01	2.89231E+02	3.34793E+01
6.15000E+02	1.22446E+01	2.96890E+02	3.48232E+01
6.30000E+02	1.25432E+01	3.04658E+02	3.61922E+01
6.45000E+02	1.28419E+01	3.12546E+02	3.75863E+01
6.60000E+02	1.31405E+01	3.20565E+02	3.90058E+01
6.75000E+02	1.34392E+01	3.28724E+02	4.04510E+01
6.90000E+02	1.37378E+01	3.37033E+02	4.19220E+01
7.05000E+02	1.40365E+01	3.45505E+02	4.34190E+01
7.20000E+02	1.43351E+01	3.54147E+02	4.49423E+01
7.35000E+02	1.46338E+01	3.62972E+02	4.64919E+01
7.50000E+02	1.49324E+01	3.71988E+02	4.80682E+01
7.65000E+02	1.52311E+01	3.81205E+02	4.96711E+01
7.80000E+02	1.55297E+01	3.90634E+02	5.13010E+01
7.95000E+02	1.58284E+01	4.00283E+02	5.29578E+01
8.10000E+02	1.61270E+01	4.10161E+02	5.46416E+01
8.25000E+02	1.64257E+01	4.20278E+02	5.63526E+01
8.40000E+02	1.67243E+01	4.30642E+02	5.80908E+01
8.55000E+02	1.70230E+01	4.41260E+02	5.98562E+01
8.70000E+02	1.73216E+01	4.52140E+02	6.16487E+01
8.85000E+02	1.76203E+01	4.63290E+02	6.34684E+01
9.00000E+02	1.79189E+01	4.74715E+02	6.53151E+01
9.15000E+02	1.82176E+01	4.86422E+02	6.71886E+01
9.30000E+02	1.85162E+01	4.98417E+02	6.90890E+01
9.45000E+02	1.88149E+01	5.10705E+02	7.10158E+01
9.60000E+02	1.91135E+01	5.23289E+02	7.29689E+01
9.75000E+02	1.94122E+01	5.36173E+02	7.49480E+01
9.90000E+02	1.97108E+01	5.49360E+02	7.69528E+01
1.00500E+03	2.00095E+01	5.62853E+02	7.89827E+01
1.02000E+03	2.03081E+01	5.76652E+02	8.10375E+01
1.03500E+03	2.06068E+01	5.90758E+02	8.31165E+01
1.05000E+03	2.09054E+01	6.05171E+02	8.52192E+01
1.06500E+03	2.12041E+01	6.19890E+02	8.73451E+01
1.08000E+03	2.15027E+01	6.34913E+02	8.94933E+01
1.09500E+03	2.18014E+01	6.50236E+02	9.16632E+01
1.11000E+03	2.21000E+01	6.65855E+02	9.38539E+01
