0.000E+00	-2.565E+01
2.500E+01	-4.171E+01
3.000E+01	-4.167E+01
3.300E+01	-5.151E+01
2.070E+02	-5.098E+01
2.090E+02	-5.099E+01
2.110E+02	-5.107E+01
2.150E+02	-5.099E+01
2.170E+02	-5.103E+01
2.190E+02	-5.118E+01
2.210E+02	-5.134E+01
2.230E+02	-4.624E+01
2.260E+02	-4.835E+01
2.280E+02	-4.860E+01
2.300E+02	-4.898E+01
2.330E+02	-4.934E+01
2.350E+02	-4.932E+01
2.370E+02	-4.978E+01
2.400E+02	-4.909E+01
2.420E+02	-4.936E+01
2.440E+02	-4.921E+01
2.470E+02	-4.919E+01
2.490E+02	-4.915E+01
2.510E+02	-4.968E+01
2.540E+02	-4.890E+01
2.610E+02	-4.921E+01
2.630E+02	-5.107E+01
2.650E+02	-5.067E+01
2.680E+02	-5.065E+01
2.700E+02	-5.046E+01
2.720E+02	-5.094E+01
2.750E+02	-5.107E+01
2.770E+02	-5.578E+01
2.790E+02	-6.006E+01
2.820E+02	-5.998E+01
2.840E+02	-6.264E+01
2.860E+02	-6.298E+01
2.890E+02	-5.977E+01
2.910E+02	-5.909E+01
2.930E+02	-6.163E+01
2.960E+02	-6.876E+01
2.980E+02	-6.950E+01
3.000E+02	-6.942E+01
3.030E+02	-6.958E+01
3.050E+02	-7.592E+01
3.070E+02	-7.822E+01
3.100E+02	-7.818E+01
3.120E+02	-7.820E+01
3.140E+02	-8.734E+01
3.170E+02	-8.464E+01
3.190E+02	-9.663E+01
3.210E+02	-9.739E+01
3.260E+02	-9.734E+01
3.270E+02	-9.715E+01
3.310E+02	-1.044E+02
3.330E+02	-1.048E+02
3.350E+02	-1.046E+02
3.380E+02	-1.046E+02
3.400E+02	-1.040E+02
3.420E+02	-1.042E+02
3.450E+02	-1.163E+02
3.470E+02	-1.163E+02
3.490E+02	-1.154E+02
3.520E+02	-1.199E+02
3.540E+02	-1.265E+02
3.560E+02	-1.264E+02
3.590E+02	-1.241E+02
3.610E+02	-1.359E+02
3.630E+02	-1.358E+02
3.660E+02	-1.357E+02
3.680E+02	-1.306E+02
3.700E+02	-1.446E+02
3.750E+02	-1.490E+02
3.770E+02	-1.527E+02
3.810E+02	-1.560E+02
3.820E+02	-1.568E+02
3.840E+02	-1.545E+02
3.870E+02	-1.550E+02
3.890E+02	-1.546E+02
3.940E+02	-1.544E+02
3.960E+02	-1.552E+02
3.980E+02	-1.555E+02
4.010E+02	-1.544E+02
4.170E+02	-1.533E+02
4.190E+02	-1.527E+02
4.220E+02	-1.533E+02
4.240E+02	-1.532E+02
4.260E+02	-1.531E+02
4.290E+02	-1.537E+02
4.330E+02	-1.527E+02
4.360E+02	-1.524E+02
4.380E+02	-1.524E+02
4.400E+02	-1.526E+02
4.430E+02	-1.556E+02
4.450E+02	-1.523E+02
4.470E+02	-1.521E+02
4.500E+02	-1.524E+02
4.520E+02	-1.501E+02
4.540E+02	-1.518E+02
4.570E+02	-1.519E+02
4.590E+02	-1.486E+02
4.610E+02	-1.527E+02
4.640E+02	-1.507E+02
4.660E+02	-1.504E+02
4.690E+02	-1.506E+02
4.710E+02	-1.506E+02
4.740E+02	-1.524E+02
4.750E+02	-1.524E+02
4.780E+02	-1.528E+02
4.850E+02	-1.509E+02
4.940E+02	-1.514E+02
5.010E+02	-1.514E+02
5.080E+02	-1.511E+02
5.150E+02	-1.526E+02
