8.54619E-01	9.41028E+02
1.06821E+00	9.45618E+02
1.28290E+00	9.50470E+02
1.49869E+00	9.55363E+02
1.71559E+00	9.60297E+02
1.93362E+00	9.65251E+02
2.15274E+00	9.70083E+02
2.37296E+00	9.74996E+02
2.59428E+00	9.79808E+02
2.81667E+00	9.84580E+02
3.94451E+00	9.98644E+02
5.09806E+00	1.02141E+03
6.27610E+00	1.04309E+03
7.47757E+00	1.06384E+03
8.70137E+00	1.08361E+03
9.94650E+00	1.10250E+03
1.12120E+01	1.12049E+03
1.24968E+01	1.13768E+03
1.38000E+01	1.15393E+03
1.51209E+01	1.16954E+03
1.91801E+01	1.19808E+03
2.33676E+01	1.23593E+03
2.76632E+01	1.26786E+03
3.20490E+01	1.29445E+03
3.65080E+01	1.31609E+03
4.10253E+01	1.33328E+03
4.55876E+01	1.34654E+03
5.01814E+01	1.35588E+03
5.47954E+01	1.36181E+03
5.94194E+01	1.36478E+03
6.40444E+01	1.36505E+03
6.86615E+01	1.36275E+03
7.32641E+01	1.35844E+03
7.78447E+01	1.35197E+03
8.23970E+01	1.34361E+03
8.69178E+01	1.33431E+03
9.14016E+01	1.32339E+03
9.58453E+01	1.31153E+03
1.00245E+02	1.29873E+03
1.04601E+02	1.28552E+03
1.08910E+02	1.27177E+03
1.13171E+02	1.25762E+03
1.17385E+02	1.24373E+03
1.21551E+02	1.22958E+03
1.25671E+02	1.21596E+03
1.29745E+02	1.20249E+03
1.33776E+02	1.18995E+03
1.37767E+02	1.17795E+03
1.41721E+02	1.16677E+03
1.45639E+02	1.15652E+03
1.49527E+02	1.14763E+03
1.53389E+02	1.13967E+03
1.57229E+02	1.13347E+03
1.61052E+02	1.12835E+03
1.64864E+02	1.12525E+03
1.68670E+02	1.12336E+03
1.72477E+02	1.12336E+03
1.76289E+02	1.12538E+03
1.80115E+02	1.12916E+03
1.83961E+02	1.13495E+03
1.87832E+02	1.14277E+03
1.91739E+02	1.15302E+03
1.95686E+02	1.16488E+03
1.99682E+02	1.17957E+03
2.03734E+02	1.19588E+03
2.07850E+02	1.21489E+03
2.12038E+02	1.23618E+03
2.16306E+02	1.25950E+03
2.20661E+02	1.28552E+03
2.25112E+02	1.31355E+03
2.29666E+02	1.34415E+03
2.34331E+02	1.37691E+03
2.39115E+02	1.41209E+03
2.44026E+02	1.44943E+03
2.49071E+02	1.48892E+03
2.54257E+02	1.53084E+03
2.59593E+02	1.57478E+03
2.65085E+02	1.62102E+03
2.70740E+02	1.66900E+03
2.76566E+02	1.71942E+03
2.82567E+02	1.77145E+03
2.88752E+02	1.82536E+03
2.95125E+02	1.88090E+03
3.01693E+02	1.93859E+03
3.08461E+02	1.99749E+03
3.15432E+02	2.05761E+03
4.12401E+02	2.25367E+03
4.20990E+02	2.27381E+03
4.29666E+02	2.29593E+03
4.38456E+02	2.32705E+03
4.47368E+02	2.35847E+03
4.56415E+02	2.39430E+03
4.65632E+02	2.43993E+03
4.75020E+02	2.48430E+03
4.84592E+02	2.53407E+03
4.94374E+02	2.59126E+03
5.04384E+02	2.65141E+03
5.14649E+02	2.71667E+03
5.25150E+02	2.78114E+03
5.35947E+02	2.85818E+03
5.47031E+02	2.93344E+03
5.58420E+02	3.01489E+03
5.70135E+02	3.10033E+03
5.82192E+02	3.19184E+03
5.94606E+02	3.28523E+03
6.07393E+02	3.38702E+03
6.20566E+02	3.49035E+03
6.34139E+02	3.59185E+03
6.48120E+02	3.70132E+03
6.62535E+02	3.81928E+03
6.77388E+02	3.93196E+03
6.92688E+02	4.04889E+03
