1.93643E+00	7.20939E-09
2.42290E+00	5.52109E-09
2.91219E+00	4.52009E-09
3.40487E+00	3.83871E-09
3.89985E+00	3.34075E-09
4.39706E+00	2.96106E-09
4.89639E+00	2.66180E-09
5.39785E+00	2.42017E-09
5.90138E+00	2.22061E-09
6.40702E+00	2.05349E-09
8.96377E+00	1.50189E-09
1.15709E+01	1.19881E-09
1.42254E+01	1.00685E-09
1.69251E+01	8.74298E-10
1.96678E+01	7.77390E-10
2.24518E+01	7.03485E-10
2.52752E+01	6.45348E-10
2.81361E+01	5.98467E-10
3.10326E+01	5.60160E-10
3.39633E+01	5.27854E-10
4.29356E+01	4.55255E-10
5.21674E+01	4.08658E-10
6.16122E+01	3.75669E-10
7.12395E+01	3.51643E-10
8.10089E+01	3.33361E-10
9.08991E+01	3.19415E-10
1.00877E+02	3.07989E-10
1.10923E+02	2.99089E-10
1.21006E+02	2.91532E-10
1.31110E+02	2.85152E-10
1.41213E+02	2.79589E-10
1.51316E+02	2.74611E-10
1.61390E+02	2.70215E-10
1.71399E+02	2.65825E-10
1.81348E+02	2.61367E-10
1.91233E+02	2.57330E-10
2.01030E+02	2.52799E-10
2.10747E+02	2.48383E-10
2.20374E+02	2.43800E-10
2.29904E+02	2.39065E-10
2.39333E+02	2.34310E-10
2.48660E+02	2.29059E-10
2.57887E+02	2.23834E-10
2.67011E+02	2.18491E-10
2.76034E+02	2.13044E-10
2.84961E+02	2.07527E-10
2.93795E+02	2.02008E-10
3.02542E+02	1.96485E-10
3.11208E+02	1.91000E-10
3.19809E+02	1.86292E-10
3.28331E+02	1.80263E-10
3.36805E+02	1.75107E-10
3.45241E+02	1.70491E-10
3.53628E+02	1.65166E-10
3.62000E+02	1.60405E-10
3.70363E+02	1.55942E-10
3.78722E+02	1.51555E-10
3.87084E+02	1.47461E-10
3.95446E+02	1.43500E-10
4.03885E+02	1.39715E-10
4.12401E+02	1.36211E-10
4.20990E+02	1.32791E-10
4.29666E+02	1.29632E-10
4.38456E+02	1.26552E-10
4.47368E+02	1.23712E-10
4.56415E+02	1.20985E-10
4.65632E+02	1.18360E-10
4.75020E+02	1.15930E-10
4.84592E+02	1.13534E-10
4.94374E+02	1.11205E-10
5.04384E+02	1.09043E-10
5.14649E+02	1.07075E-10
5.25150E+02	1.04943E-10
5.35947E+02	1.03036E-10
5.47031E+02	1.01130E-10
5.58420E+02	9.91819E-11
5.70135E+02	9.73190E-11
5.82192E+02	9.53942E-11
5.94606E+02	9.35210E-11
6.07393E+02	9.14990E-11
6.20566E+02	8.95312E-11
6.34139E+02	8.76466E-11
6.48120E+02	8.55641E-11
6.62535E+02	8.33868E-11
6.77388E+02	8.12989E-11
6.92688E+02	7.90874E-11
