  3.27960e+00   1.17326e+03   1.43236e-07 
  4.93252e+00   5.91293e+02   7.13675e-08 
  6.59788e+00   5.95772e+02   4.75782e-08 
  8.27525e+00   6.00041e+02   3.56873e-08 
  9.96442e+00   6.04290e+02   2.85498e-08 
  1.16631e+01   6.07827e+02   2.37875e-08 
  1.33728e+01   6.11371e+02   2.04028e-08 
  1.50924e+01   6.15253e+02   1.78440e-08 
  1.68189e+01   6.17691e+02   1.58618e-08 
  1.85567e+01   6.21766e+02   1.42762e-08 
  2.03005e+01   6.23575e+02   1.29855e-08 
  2.20540e+01   6.27385e+02   1.18976e-08 
  2.38119e+01   6.28947e+02   1.09826e-08 
  2.55767e+01   6.31394e+02   1.01984e-08 
  2.73485e+01   6.33600e+02   9.52365e-09 
  2.91260e+01   6.35937e+02   8.92400e-09 
  3.09090e+01   6.37924e+02   8.39923e-09 
  3.26969e+01   6.39677e+02   7.93275e-09 
  3.44898e+01   6.41161e+02   7.51927e-09 
  3.62863e+01   6.42752e+02   7.13971e-09 
  3.80871e+01   6.44271e+02   6.79983e-09 
  3.98918e+01   6.45709e+02   6.49084e-09 
  4.16975e+01   6.45709e+02   6.21186e-09 
  4.35087e+01   6.48019e+02   5.95007e-09 
  4.50235e+01   5.41949e+02   4.36530e-09 
  4.67733e+01   6.27088e+02   4.19029e-09 
  4.82367e+01   5.23286e+02   3.21179e-09 
  4.94859e+01   4.46956e+02   2.35151e-09 
  5.06120e+01   4.02884e+02   1.77308e-09 
  5.17101e+01   3.92656e+02   1.42609e-09 
  5.28701e+01   4.14809e+02   1.23465e-09 
  5.42036e+01   4.77097e+02   1.14823e-09 
  5.57728e+01   5.61429e+02   1.13076e-09 
  5.76399e+01   6.68022e+02   1.17419e-09 
  5.92832e+01   5.87951e+02   1.10695e-09 
  6.10748e+01   6.40654e+02   1.11027e-09 
  6.28654e+01   6.40654e+02   1.09437e-09 
  6.46560e+01   6.40654e+02   1.07740e-09 
  6.64467e+01   6.40654e+02   1.06044e-09 
  6.82382e+01   6.40654e+02   1.04431e-09 
  7.00289e+01   6.40654e+02   1.02741e-09 
  7.18195e+01   6.40654e+02   1.01142e-09 
  7.36101e+01   6.40654e+02   9.95775e-10 
  7.54017e+01   6.40654e+02   9.80864e-10 
  7.71923e+01   6.40654e+02   9.65379e-10 
  7.89829e+01   6.40654e+02   9.50609e-10 
  8.07766e+01   6.41748e+02   9.36115e-10 
  8.25744e+01   6.42884e+02   9.22536e-10 
  8.43745e+01   6.44062e+02   9.08343e-10 
  8.61777e+01   6.45118e+02   8.94569e-10 
  8.79808e+01   6.45118e+02   8.81511e-10 
  8.97892e+01   6.47686e+02   8.67454e-10 
  9.16041e+01   6.47686e+02   8.57841e-10 
  9.34133e+01   6.48975e+02   8.40993e-10 
  9.52319e+01   6.48975e+02   8.33080e-10 
  9.70494e+01   6.51960e+02   8.16752e-10 
  9.88802e+01   6.53344e+02   8.09283e-10 
  1.00711e+02   6.56593e+02   7.93628e-10 
  1.02551e+02   6.56593e+02   7.86320e-10 
  1.04389e+02   6.59478e+02   7.71226e-10 
  1.06237e+02   6.59478e+02   7.64412e-10 
  1.08093e+02   6.62357e+02   7.53762e-10 
  1.09956e+02   6.68368e+02   7.39432e-10 
  1.11830e+02   6.69722e+02   7.31461e-10 
  1.13705e+02   6.72770e+02   7.19306e-10 
  1.15595e+02   6.74317e+02   7.13080e-10 
  1.17498e+02   6.82744e+02   6.99896e-10 
  1.19411e+02   6.82744e+02   6.93936e-10 
  1.21325e+02   6.86341e+02   6.81110e-10 
  1.23252e+02   6.87886e+02   6.75484e-10 
  1.25189e+02   6.95782e+02   6.62074e-10 
  1.27147e+02   6.98851e+02   6.57855e-10 
