  2.87320e+00   1.01357e+03   9.17335e-08 
  5.71645e+00   1.00301e+03   4.42626e-08 
  8.53022e+00   9.92608e+02   2.85100e-08 
  1.13196e+01   9.84015e+02   2.06820e-08 
  1.40741e+01   9.71679e+02   1.60247e-08 
  1.68029e+01   9.62656e+02   1.29463e-08 
  1.95068e+01   9.53610e+02   1.07730e-08 
  2.21758e+01   9.41782e+02   9.15100e-09 
  2.48293e+01   9.35806e+02   7.91981e-09 
  2.74485e+01   9.24231e+02   6.92934e-09 
  3.00516e+01   9.18056e+02   6.14310e-09 
  3.26213e+01   9.06715e+02   5.48335e-09 
  3.51740e+01   9.00299e+02   4.94230e-09 
  3.76943e+01   8.88425e+02   4.48205e-09 
  4.01967e+01   8.82542e+02   4.08431e-09 
  4.26769e+01   8.75153e+02   3.74133e-09 
  4.51296e+01   8.65011e+02   3.44605e-09 
  4.75696e+01   8.61002e+02   3.18393e-09 
  4.99755e+01   8.48481e+02   2.95496e-09 
  5.23759e+01   8.46997e+02   2.74913e-09 
  5.47427e+01   8.34739e+02   2.56811e-09 
  5.70939e+01   8.29623e+02   2.40238e-09 
  5.94312e+01   8.24325e+02   2.25598e-09 
  6.17427e+01   8.15645e+02   2.12137e-09 
  6.40310e+01   8.07027e+02   2.00080e-09 
  6.63144e+01   8.05695e+02   1.88903e-09 
  6.85743e+01   7.97023e+02   1.78865e-09 
  7.08095e+01   7.88730e+02   1.69487e-09 
  7.30414e+01   7.87150e+02   1.61066e-09 
  7.52479e+01   7.78580e+02   1.53082e-09 
  7.74417e+01   7.73697e+02   1.45878e-09 
  7.96209e+01   7.68929e+02   1.39093e-09 
  8.17826e+01   7.62407e+02   1.32892e-09 
  8.39334e+01   7.58902e+02   1.26995e-09 
  8.60724e+01   7.54405e+02   1.21655e-09 
  8.82049e+01   7.51138e+02   1.16740e-09 
  9.03132e+01   7.43549e+02   1.11855e-09 
  9.24085e+01   7.39332e+02   1.07350e-09 
  9.45000e+01   7.37631e+02   1.03259e-09 
  9.65440e+01   7.21233e+02   9.92331e-10 
  9.86717e+01   7.50415e+02   9.57640e-10 
  1.00728e+02   7.25724e+02   9.21452e-10 
  1.02768e+02   7.19160e+02   8.89617e-10 
  1.04797e+02   7.16166e+02   8.57903e-10 
  1.06828e+02   7.16166e+02   8.29755e-10 
  1.08854e+02   7.14913e+02   8.01484e-10 
  1.10881e+02   7.14913e+02   7.76305e-10 
  1.12796e+02   6.75580e+02   7.49600e-10 
  1.14793e+02   7.04473e+02   7.27703e-10 
  1.16805e+02   7.10038e+02   7.05009e-10 
  1.18821e+02   7.10038e+02   6.84303e-10 
  1.20831e+02   7.10038e+02   6.63363e-10 
  1.22746e+02   6.76434e+02   6.43132e-10 
  1.24720e+02   6.93872e+02   6.28039e-10 
  1.26719e+02   7.06035e+02   6.07908e-10 
  1.28718e+02   7.06035e+02   5.90921e-10 
  1.30623e+02   6.73024e+02   5.74263e-10 
  1.32589e+02   6.90695e+02   5.62620e-10 
  1.34572e+02   7.02714e+02   5.43332e-10 
  1.36561e+02   7.02714e+02   5.31502e-10 
  1.38461e+02   6.70905e+02   5.17083e-10 
  1.40408e+02   6.85486e+02   5.06235e-10 
  1.42387e+02   7.00058e+02   4.92084e-10 
  1.44369e+02   7.00058e+02   4.80922e-10 
  1.46351e+02   7.00058e+02   4.69732e-10 
  1.48322e+02   6.92542e+02   4.60806e-10 
  1.50282e+02   6.92542e+02   4.47907e-10 
  1.52243e+02   6.92542e+02   4.37954e-10 
  1.54204e+02   6.92542e+02   4.28030e-10 
  1.56165e+02   6.89306e+02   4.20876e-10 
  1.58117e+02   6.89306e+02   4.09774e-10 
  1.60068e+02   6.89306e+02   4.00889e-10 
  1.62092e+02   7.14899e+02   3.93011e-10 
  1.64077e+02   6.96581e+02   3.87468e-10 
  1.66084e+02   7.09293e+02   3.76594e-10 
  1.68061e+02   6.98571e+02   3.69296e-10 
  1.70072e+02   7.10005e+02   3.62249e-10 
  1.72117e+02   7.20115e+02   3.56658e-10 
  1.74155e+02   7.20115e+02   3.48628e-10 
  1.76194e+02   7.20115e+02   3.42091e-10 
  1.78233e+02   7.20115e+02   3.35482e-10 
  1.80282e+02   7.20115e+02   3.31323e-10 
  1.82392e+02   7.45129e+02   3.23843e-10 
  1.84459e+02   7.30232e+02   3.17939e-10 
  1.86542e+02   7.35950e+02   3.12175e-10 
  1.88614e+02   7.27905e+02   3.08491e-10 
  1.90697e+02   7.35977e+02   3.01578e-10 
  1.92823e+02   7.50829e+02   2.96673e-10 
  1.94949e+02   7.50829e+02   2.91806e-10 
  1.97166e+02   7.80714e+02   2.88066e-10 
  1.99328e+02   7.62516e+02   2.82845e-10 
  2.01502e+02   7.67991e+02   2.77860e-10 
  2.03720e+02   7.83600e+02   2.73659e-10 
  2.05950e+02   7.83600e+02   2.70875e-10 
  2.08169e+02   7.83600e+02   2.65371e-10 
  2.10387e+02   7.83600e+02   2.61185e-10 
  2.12606e+02   7.83600e+02   2.57209e-10 
  2.14891e+02   8.03007e+02   2.54892e-10 
  2.17201e+02   8.17549e+02   2.49540e-10 
  2.19516e+02   8.17549e+02   2.46467e-10 
  2.21830e+02   8.17549e+02   2.42979e-10 
  2.24233e+02   8.44529e+02   2.40889e-10 
  2.26596e+02   8.33097e+02   2.36827e-10 
  2.28955e+02   8.33097e+02   2.32986e-10 
  2.31352e+02   8.48214e+02   2.29468e-10 
  2.33864e+02   8.82722e+02   2.28276e-10 
  2.36322e+02   8.66280e+02   2.24565e-10 
  2.38774e+02   8.66280e+02   2.21063e-10 
  2.41278e+02   8.84345e+02   2.18334e-10 
  2.43794e+02   8.84345e+02   2.16559e-10 
  2.46385e+02   9.16840e+02   2.12525e-10 
  2.48944e+02   9.04085e+02   2.10336e-10 
  2.51504e+02   9.04085e+02   2.07608e-10 
  2.54201e+02   9.47856e+02   2.06486e-10 
  2.56855e+02   9.37308e+02   2.02836e-10 
  2.59508e+02   9.37308e+02   2.00377e-10 
  2.62203e+02   9.51736e+02   1.98189e-10 
  2.64911e+02   9.51736e+02   1.96830e-10 
  2.67713e+02   9.89764e+02   1.93833e-10 
  2.70515e+02   9.89764e+02   1.91584e-10 
  2.73317e+02   9.89764e+02   1.89412e-10 
  2.76134e+02   9.89764e+02   1.88373e-10 
  2.79021e+02   1.01971e+03   1.85388e-10 
  2.81920e+02   1.02406e+03   1.83384e-10 
  2.84932e+02   1.06377e+03   1.81664e-10 
  2.87894e+02   1.04031e+03   1.80689e-10 
  2.90839e+02   1.04031e+03   1.77774e-10 
  2.93937e+02   1.09411e+03   1.76057e-10 
